"Name","Rank","Number of Births"
"Bryan","240","22"
"Enda","240","22"
"Joel","240","22"
"Mason","240","22"
"Matas","240","22"
"Rowan","240","22"
"Milo","240","22"
"Blake","247","21"
"Tiarnan","247","21"
"Dan","247","21"
"Fabian","247","21"
"Eamon","251","20"
"Noel","251","20"
"Kamil","251","20"
"Pawel","251","20"
"Warren","251","20"
"Maximilian","251","20"
"Justin","257","19"
"Mohammed","257","19"
"Karol","257","19"
"Jimmy","257","19"
"Victor","261","18"
"Jesse","261","18"
"Eamonn","261","18"
"Ali","261","18"
"Harvey","261","18"
"Ahmed","261","18"
"Elijah","261","18"
"Mohamed","261","18"
"Ultan","261","18"
"Cole","261","18"
"Ivan","271","17"
"Fintan","271","17"
"Harrison","271","17"
"Robbie","271","17"
"Kealan","271","17"
"Aron","271","17"
"Caelan","271","17"
"Krystian","271","17"
"Julian","271","17"
"Levi","271","17"
"Tomasz","271","17"
"Xavier","271","17"
"Pierce","283","16"
"Shea","283","16"
"Tony","283","16"
"Conn","283","16"
"Padraic","283","16"
"Frank","283","16"
"Mikey","283","16"
"Myles","283","16"
"Fionan","283","16"
"Damien","292","15"
"Glen","292","15"
"Bernard","292","15"
"Conal","292","15"
"Naoise","292","15"
"Elliott","292","15"
"Kenneth","292","15"
"Finlay","292","15"
"Graham","292","15"
"Stanislaw","292","15"
"Rohan","292","15"
"Taylor","303","14"
"Carl","303","14"
"Nikita","303","14"
"Ashton","303","14"
"Davin","303","14"
"Kajus","303","14"
"Hubert","303","14"
"Krzysztof","303","14"
"Wojciech","303","14"
"Kristian","303","14"
"Johnny","313","13"
"Will","313","13"
"Lochlann","313","13"
"Austin","313","13"
"Abdullah","313","13"
"Ahmad","313","13"
"Cayden","313","13"
"Dennis","313","13"
"Milosz","313","13"
"Pearse","322","12"
"Mathew","322","12"
"Mohammad","322","12"
"Felix","322","12"
"Zak","322","12"
"Aran","322","12"
"Olan","322","12"
"Fergal","322","12"
"Jim","322","12"
"Nathaniel","322","12"
"Robin","322","12"
"Artur","322","12"
"Konrad","322","12"
"Bruno","322","12"
"Tymoteusz","322","12"
"Neil","337","11"
"Shayne","337","11"
"Brooklyn","337","11"
"Clayton","337","11"
"Fionnan","337","11"
"Donnchadh","337","11"
"Jeremiah","337","11"
"Maxim","337","11"
"Devin","337","11"
"Rossa","337","11"
"Feidhlim","337","11"
"Pauric","337","11"
"Andy","337","11"
"Edwin","337","11"
"Natan","337","11"
"Darius","337","11"
"Kuba","337","11"
"Marcin","337","11"
"Peadar","337","11"
"Ajay","337","11"
"Matteo","337","11"
"Armandas","337","11"
"Rafael","337","11"
"Dovydas","337","11"
"Kaylum","337","11"
"Tymon","337","11"
"Jamal","337","11"
"Nikolas","337","11"
"Omar","337","11"
"Luka","366","10"
"Toby","366","10"
"Raymond","366","10"
"Kane","366","10"
"Dermot","366","10"
"Glenn","366","10"
"Laurence","366","10"
"Jerry","366","10"
"Malachy","366","10"
"Saul","366","10"
"Devon","366","10"
"Diarmaid","366","10"
"Eddie","366","10"
"Frederick","366","10"
"Ned","366","10"
"Jaden","366","10"
"Finbarr","366","10"
"Johan","366","10"
"Paidi","366","10"
"Iarlaith","366","10"
"Desmond","386","9"
"Marco","386","9"
"Caoimhin","386","9"
"Diego","386","9"
"Nojus","386","9"
"Ollie","386","9"
"Albert","386","9"
"Sean Og","386","9"
"Roman","386","9"
"Olaf","386","9"
"Dominykas","386","9"
"Syed","386","9"
"Anton","386","9"
"Dale","386","9"
"Borys","386","9"
"Geoffrey","386","9"
"Ksawery","386","9"
"Phoenix","386","9"
"Wayne","404","8"
"Alexandru","404","8"
"Sonny","404","8"
"Rocco","404","8"
"Tim","404","8"
"Cuan","404","8"
"Gregory","404","8"
"Ruaidhri","404","8"
"Emil","404","8"
"Dion","404","8"
"Kaylem","404","8"
"Caden","404","8"
"Larry","404","8"
"Drew","404","8"
"Elias","404","8"
"Marek","404","8"
"Nataniel","404","8"
"Aronas","404","8"
"Caiden","404","8"
"Jeff","404","8"
"Brodie","404","8"
"Gustas","404","8"
"Rua","404","8"
"Timur","404","8"
"Ignacy","404","8"
"Travis","429","7"
"Derek","429","7"
"Stefan","429","7"
"Bill","429","7"
"Ibrahim","429","7"
"Jeremy","429","7"
"Louie","429","7"
"Antonio","429","7"
"Briain","429","7"
"Erik","429","7"
"Kelvin","429","7"
"Maksim","429","7"
"Ted","429","7"
"Lukasz","429","7"
"Maurice","429","7"
"Chris","429","7"
"Eryk","429","7"
"Leonard","429","7"
"Se","429","7"
"Beau","429","7"
"Byron","429","7"
"Kaden","429","7"
"Matt","429","7"
"Maximus","429","7"
"Terence","429","7"
"Arron","429","7"
"Curtis","429","7"
"Eduard","429","7"
"Erikas","429","7"
"Gracjan","429","7"
"Kyran","429","7"
"Martynas","429","7"
"Muhammed","429","7"
"Bilal","429","7"
"Brayden","429","7"
"Ellis","429","7"
"Kevinas","429","7"
"Khalid","429","7"
"Paraic","429","7"
"Pavel","429","7"
"Favour","429","7"
"Radoslaw","429","7"
"Finbar","429","7"
"Bailey","472","6"
"Preston","472","6"
"Ferdia","472","6"
"Roy","472","6"
"Freddie","472","6"
"Andre","472","6"
"Cory","472","6"
"Leigh","472","6"
"Daryl","472","6"
"Deividas","472","6"
"Frankie","472","6"
"Hamza","472","6"
"Kalem","472","6"
"Mike","472","6"
"Gareth","472","6"
"Kornel","472","6"
"Miguel","472","6"
"Arnas","472","6"
"Casey","472","6"
"Jonas","472","6"
"Phillip","472","6"
"Cal","472","6"
"Carlos","472","6"
"Daniels","472","6"
"Jody","472","6"
"Leighton","472","6"
"Raphael","472","6"
"Regan","472","6"
"Aleks","472","6"
"Eimhin","472","6"
"Jarlath","472","6"
"Jayson","472","6"
"Kallum","472","6"
"Alfred","472","6"
"Gerald","472","6"
"Harley","472","6"
"John Paul","472","6"
"Lucca","472","6"
"Alec","472","6"
"Arminas","472","6"
"Blaise","472","6"
"Connell","472","6"
"Danann","472","6"
"Darryl","472","6"
"Finnian","472","6"
"Jakob","472","6"
"Jasper","472","6"
"Abraham","472","6"
"Alessio","472","6"
"Arlo","472","6"
"Bruce","472","6"
"Dorian","472","6"
"Pat","472","6"
"Tobiasz","472","6"
"Adrijus","472","6"
"Israel","472","6"
"Melvin","472","6"
"Nigel","472","6"
"Setanta","472","6"
"Vlad","472","6"
"Prince","532","5"
"Mario","532","5"
"Leonardo","532","5"
"Finnan","532","5"
"Tobias","532","5"
"Cornelius","532","5"
"Eugene","532","5"
"Keegan","532","5"
"Maxwell","532","5"
"Rayan","532","5"
"Theodore","532","5"
"Bartlomiej","532","5"
"Benas","532","5"
"Iosif","532","5"
"Jeffrey","532","5"
"Arran","532","5"
"Conrad","532","5"
"Domhnall","532","5"
"Jared","532","5"
"Markus","532","5"
"Russell","532","5"
"Sami","532","5"
"Amir","532","5"
"Aryan","532","5"
"Divine","532","5"
"Dwayne","532","5"
"Kiefer","532","5"
"Phelim","532","5"
"Roberts","532","5"
"Seth","532","5"
"Aodan","532","5"
"Beniamin","532","5"
"Cael","532","5"
"Emmett","532","5"
"Ernest","532","5"
"Evin","532","5"
"Iarla","532","5"
"Kailum","532","5"
"Lochlainn","532","5"
"Maitiu","532","5"
"Rion","532","5"
"Ruan","532","5"
"Timmy","532","5"
"Tommie","532","5"
"Tyrone","532","5"
"Bernie","532","5"
"Cailean","532","5"
"Cooper","532","5"
"Culann","532","5"
"Finley","532","5"
"Godwin","532","5"
"Jed","532","5"
"Casper","532","5"
"Domas","532","5"
"Grzegorz","532","5"
"Hector","532","5"
"Kaiden","532","5"
"Maximillian","532","5"
"Patrik","532","5"
"Rares","532","5"
"Braden","532","5"
"Cezary","532","5"
"Gleb","532","5"
"Ishaan","532","5"
"Karolis","532","5"
"Laurynas","532","5"
"Mairtin","532","5"
"Marceli","532","5"
"Marley","532","5"
"Ruairc","532","5"
"Sameer","532","5"
"Shawn","532","5"
"Andrei","604","4"
"Turlough","604","4"
"Abel","604","4"
"Kilian","604","4"
"Finian","604","4"
"Johnathan","604","4"
"Trevor","604","4"
"Charley","604","4"
"Keane","604","4"
"Colum","604","4"
"Edmund","604","4"
"Kalum","604","4"
"Solomon","604","4"
"Wesley","604","4"
"Aedan","604","4"
"Cain","604","4"
"Callan","604","4"
"Danielius","604","4"
"Fahad","604","4"
"Fergus","604","4"
"Jacek","604","4"
"Kaleb","604","4"
"Milan","604","4"
"Nedas","604","4"
"Nicky","604","4"
"Pearce","604","4"
"Raul","604","4"
"Viktor","604","4"
"Alessandro","604","4"
"Angelo","604","4"
"Arkadiusz","604","4"
"Cahir","604","4"
"Colman","604","4"
"Destiny","604","4"
"Eden","604","4"
"Ignas","604","4"
"Isaiah","604","4"
"Julius","604","4"
"Keelin","604","4"
"Malik","604","4"
"Matei","604","4"
"Yusuf","604","4"
"Abdelrahman","604","4"
"Aleksandr","604","4"
"Asher","604","4"
"Avram","604","4"
"Cai","604","4"
"Carter","604","4"
"Cianan","604","4"
"Dante","604","4"
"Domantas","604","4"
"Edan","604","4"
"Eimantas","604","4"
"Felipe","604","4"
"Aden","604","4"
"Aston","604","4"
"Douglas","604","4"
"Edvinas","604","4"
"Faolan","604","4"
"Harold","604","4"
"Jai","604","4"
"Jokubas","604","4"
"Karim","604","4"
"Kayne","604","4"
"Lochlan","604","4"
"Markas","604","4"
"Mate","604","4"
"Rodrigo","604","4"
"Ruari","604","4"
"Samir","604","4"
"Spencer","604","4"
"Steve","604","4"
"Teddy","604","4"
"Yousef","604","4"
"Zain","604","4"
"Caelum","604","4"
"Danila","604","4"
"Dziugas","604","4"
"Emre","604","4"
"Faris","604","4"
"Fraser","604","4"
"Imran","604","4"
"Kaelan","604","4"
"Kailin","604","4"
"Kevins","604","4"
"Mantas","604","4"
"Matias","604","4"
"Musa","604","4"
"Neilas","604","4"
"Roland","604","4"
"Ron","604","4"
"Shaheer","604","4"
"Titas","604","4"
"Tristen","604","4"
"Ugochukwu","604","4"
"Vladimir","604","4"
"Yassin","604","4"
"Zachariah","701","3"
"Luc","701","3"
"Cristian","701","3"
"Rokas","701","3"
"Andreas","701","3"
"Brion","701","3"
"Deon","701","3"
"Kenzie","701","3"
"Stuart","701","3"
"Terry","701","3"
"Art","701","3"
"Damon","701","3"
"Dominick","701","3"
"Emilis","701","3"
"Enoch","701","3"
"Flynn","701","3"
"Jackson","701","3"
"Seosamh","701","3"
"Thady","701","3"
"Tyrese","701","3"
"Airidas","701","3"
"Aironas","701","3"
"Alvin","701","3"
"Arturs","701","3"
"Con","701","3"
"Cullen","701","3"
"Emils","701","3"
"Felim","701","3"
"Fred","701","3"
"Hassan","701","3"
"Jerome","701","3"
"Leroy","701","3"
"Mustafa","701","3"
"Nick","701","3"
"Norbert","701","3"
"Orlando","701","3"
"Pijus","701","3"
"Praise","701","3"
"Quinn","701","3"
"Rio","701","3"
"Tariq","701","3"
"Allen","701","3"
"Blaine","701","3"
"Dillan","701","3"
"Don","701","3"
"Ephraim","701","3"
"Garry","701","3"
"Giovanni","701","3"
"Joao","701","3"
"Jon","701","3"
"Juan","701","3"
"Lachlan","701","3"
"Lorenzo","701","3"
"Manus","701","3"
"Mel","701","3"
"Paulius","701","3"
"Ralph","701","3"
"Reese","701","3"
"Tadg","701","3"
"Theodor","701","3"
"Torin","701","3"
"Anand","701","3"
"Andrius","701","3"
"Barra","701","3"
"Benedict","701","3"
"Brajan","701","3"
"Brayan","701","3"
"Codie","701","3"
"Cyprian","701","3"
"Danial","701","3"
"Dexter","701","3"
"Elisei","701","3"
"Ezekiel","701","3"
"Fiach","701","3"
"Grant","701","3"
"Hao","701","3"
"Ioan","701","3"
"Issac","701","3"
"Janis","701","3"
"Jeaic","701","3"
"Jessie","701","3"
"Aaran","701","3"
"Aarav","701","3"
"Arjun","701","3"
"Armani","701","3"
"Bence","701","3"
"Bobbie","701","3"
"Coby","701","3"
"Denas","701","3"
"Francie","701","3"
"Hughie","701","3"
"Jenson","701","3"
"Kasper","701","3"
"Kye","701","3"
"Macdara","701","3"
"Maddox","701","3"
"Maison","701","3"
"Mateo","701","3"
"Maxime","701","3"
"Miles","701","3"
"Miley","701","3"
"Mylo","701","3"
"Olly","701","3"
"Rafal","701","3"
"Ray","701","3"
"Rex","701","3"
"Rojus","701","3"
"Sultan","701","3"
"Aayan","701","3"
"Abhinav","701","3"
"Abiel","701","3"
"Aleksandar","701","3"
"Andrejs","701","3"
"Andris","701","3"
"Ayomide","701","3"
"Bogdan","701","3"
"Cadan","701","3"
"Chidubem","701","3"
"Cieran","701","3"
"Cillin","701","3"
"Clive","701","3"
"Daniil","701","3"
"Darby","701","3"
"Dariusz","701","3"
"Eduards","701","3"
"Eyad","701","3"
"Faelan","701","3"
"Garreth","701","3"
"Glory","701","3"
"Greg","701","3"
"Griffin","701","3"
"Habeeb","701","3"
"Howard","701","3"
"Idris","701","3"
"Irfan","701","3"
"Iwo","701","3"
"Izaan","701","3"
"Jaime","701","3"
"Jefferson","701","3"
"Jeffery","701","3"
"Jeremi","701","3"
"Joachim","701","3"
"Johann","701","3"
"Jonatan","701","3"
"Justas","701","3"
"Kaelin","701","3"
"Kaide","701","3"
"Kameron","701","3"
"Kareem","701","3"
"Klaidas","701","3"
"Konstanty","701","3"
"Kordian","701","3"
"Kristaps","701","3"
"Lloyd","701","3"
"Marcas","701","3"
"Marty","701","3"
"Marvin","701","3"
"Mattias","701","3"
"Medalion","701","3"
"Miracle","701","3"
"Mitchell","701","3"
"Moyosoreoluwa","701","3"
"Nicolae","701","3"
"Pablo","701","3"
"Pio","701","3"
"Rahul","701","3"
"Raja","701","3"
"Rayyan","701","3"
"Ridwan","701","3"
"Rihards","701","3"
"Ronnie","701","3"
"Said","701","3"
"Sidney","701","3"
"Simonas","701","3"
"Soren","701","3"
"T.J.","701","3"
"Terrence","701","3"
"Tiarnach","701","3"
"Timofey","701","3"
"Tylor","701","3"
"Ugnius","701","3"
"Usman","701","3"
"Vytautas","701","3"
"Willie","701","3"
"Yahya","701","3"
"Zander","701","3"
"Zion","701","3"
