"Name","Rank","Number of Births"
"Mackenzie","510","8"
"Rosanna","510","8"
"Aifric","510","8"
"Belle","510","8"
"Lidia","510","8"
"Maddison","510","8"
"Bianka","510","8"
"Lilianna","510","8"
"Lily-Mae","510","8"
"Macey","510","8"
"Petra","510","8"
"Sofija","510","8"
"Sonia","510","8"
"Urte","510","8"
"Vivien","510","8"
"Jazmin","510","8"
"Lily-May","510","8"
"Mckenzie","510","8"
"Noreen","510","8"
"Melanie","555","7"
"Kathlyn","555","7"
"Serena","555","7"
"Alisa","555","7"
"Caoilainn","555","7"
"Cleo","555","7"
"Chelsey","555","7"
"Donna","555","7"
"Julianne","555","7"
"Kristina","555","7"
"Edie","555","7"
"Isabell","555","7"
"Lyla","555","7"
"Mae","555","7"
"Sian","555","7"
"Simona","555","7"
"Livia","555","7"
"Amina","555","7"
"Irene","555","7"
"Olive","555","7"
"Pola","555","7"
"Viktorija","555","7"
"Arabella","555","7"
"Aurelia","555","7"
"Lilia","555","7"
"Maisy","555","7"
"Barbara","555","7"
"Cindy","555","7"
"Ieva","555","7"
"Marika","555","7"
"Mila","555","7"
"Siena","555","7"
"Tilly","555","7"
"Brooklyn","555","7"
"Ivana","555","7"
"Karly","555","7"
"Majka","555","7"
"Polina","555","7"
"Rhianna","593","6"
"Jorja","593","6"
"Abbi","593","6"
"Joanne","593","6"
"Jasmin","593","6"
"Suzanne","593","6"
"Jamie","593","6"
"Kaylah","593","6"
"Cerys","593","6"
"Madeleine","593","6"
"Cathy","593","6"
"Kerrie","593","6"
"Laragh","593","6"
"Nell","593","6"
"Rosemary","593","6"
"Izabella","593","6"
"Teegan","593","6"
"Teresa","593","6"
"Ugne","593","6"
"Cayla","593","6"
"Connie","593","6"
"Fionnuala","593","6"
"Gloria","593","6"
"Hope","593","6"
"Judy","593","6"
"Kali","593","6"
"Kaya","593","6"
"Sylvia","593","6"
"Carmel","593","6"
"Cynthia","593","6"
"Eryn","593","6"
"Georgina","593","6"
"Goda","593","6"
"Paris","593","6"
"Selena","593","6"
"Alva","593","6"
"Carley","593","6"
"Elisabeth","593","6"
"Gina","593","6"
"Mikaela","593","6"
"Norah","593","6"
"Tatiana","593","6"
"Andreja","593","6"
"Bobbi","593","6"
"Anabelle","593","6"
"Arwen","593","6"
"Ayda","593","6"
"Elin","593","6"
"Ellie-Mae","593","6"
"Jocelyn","593","6"
"Juno","593","6"
"Kaiya","593","6"
"Kila","593","6"
"Malwina","593","6"
"Marcelina","593","6"
"Peyton","593","6"
"Realtin","593","6"
"Salma","593","6"
"Saule","593","6"
"Urszula","593","6"
"Whitney","593","6"
"Carys","593","6"
"Constance","593","6"
"Diya","593","6"
"Ellis","593","6"
"Jaime","593","6"
"Malgorzata","593","6"
"Marguerite","593","6"
"Meadbh","593","6"
"Nisha","593","6"
"Deirdre","663","5"
"Eilish","663","5"
"Favour","663","5"
"Pia","663","5"
"Blessing","663","5"
"Deirbhile","663","5"
"Shakira","663","5"
"Gillian","663","5"
"Diane","663","5"
"Myah","663","5"
"Noemi","663","5"
"Zarah","663","5"
"Carol","663","5"
"Divine","663","5"
"Jayne","663","5"
"Morgan","663","5"
"Tamara","663","5"
"Aliyah","663","5"
"Cristina","663","5"
"Denise","663","5"
"Hilary","663","5"
"Katrina","663","5"
"Keely","663","5"
"Nelly","663","5"
"Aela","663","5"
"Davina","663","5"
"Eireann","663","5"
"Lili","663","5"
"Marissa","663","5"
"Neala","663","5"
"Sofie","663","5"
"Tammy","663","5"
"Aida","663","5"
"Alise","663","5"
"Amna","663","5"
"Anya","663","5"
"Carolina","663","5"
"Destiny","663","5"
"Elaina","663","5"
"Eliana","663","5"
"Ellie-May","663","5"
"Giulia","663","5"
"Haley","663","5"
"Iman","663","5"
"Kylie","663","5"
"Leia","663","5"
"Lily-Rose","663","5"
"Meaghan","663","5"
"Penelope","663","5"
"Zahra","663","5"
"Alma","663","5"
"Charlene","663","5"
"Farah","663","5"
"Lavinia","663","5"
"Lily May","663","5"
"Alisia","663","5"
"Aniela","663","5"
"Asia","663","5"
"Blanka","663","5"
"Cailin","663","5"
"Camilla","663","5"
"Candice","663","5"
"Carragh","663","5"
"Cassidy","663","5"
"Chanel","663","5"
"Ela","663","5"
"Ella Rose","663","5"
"Elly","663","5"
"Emmie","663","5"
"Fay","663","5"
"Ines","663","5"
"Kya","663","5"
"Lily Rose","663","5"
"Lucja","663","5"
"Luka","663","5"
"Melody","663","5"
"Nela","663","5"
"Nika","663","5"
"Noor","663","5"
"Saorlaith","663","5"
"Sibeal","663","5"
"Vilte","663","5"
"Violet","663","5"
"Coleen","663","5"
"Daniele","663","5"
"Gia","663","5"
"Jayda","663","5"
"Kahlan","663","5"
"Lilli","663","5"
"Meda","663","5"
"Natasza","663","5"
"Philippa","663","5"
"Rahela","663","5"
"Rahma","663","5"
"Yasmeen","663","5"
"Sabrina","758","4"
"Yasmine","758","4"
"Jemma","758","4"
"Toni","758","4"
"Keisha","758","4"
"Mischa","758","4"
"Ashleigh","758","4"
"Caithlin","758","4"
"Chanelle","758","4"
"Precious","758","4"
"Rianna","758","4"
"Alexandria","758","4"
"Angelika","758","4"
"Katy","758","4"
"Leanna","758","4"
"Seana","758","4"
"Bernadette","758","4"
"Breanna","758","4"
"Bronwyn","758","4"
"Catriona","758","4"
"Dara","758","4"
"Iona","758","4"
"Luna","758","4"
"Mary-Kate","758","4"
"Renee","758","4"
"Aobha","758","4"
"Eile","758","4"
"Kelsie","758","4"
"Mabel","758","4"
"Mercy","758","4"
"Reiltin","758","4"
"Rhiannon","758","4"
"Rita","758","4"
"Saffron","758","4"
"Tanya","758","4"
"Theresa","758","4"
"Tracy","758","4"
"Aya","758","4"
"Deimante","758","4"
"Denisa","758","4"
"Elizabete","758","4"
"Estera","758","4"
"Joyce","758","4"
"Kadie","758","4"
"Kimberley","758","4"
"Kym","758","4"
"Lina","758","4"
"Regan","758","4"
"Yvonne","758","4"
"Antonia","758","4"
"Caoilfhinn","758","4"
"Delia","758","4"
"Dervla","758","4"
"Honor","758","4"
"Joan","758","4"
"Keelyn","758","4"
"Liadh","758","4"
"Lila","758","4"
"Lile","758","4"
"Mella","758","4"
"Samira","758","4"
"Tabitha","758","4"
"Abigael","758","4"
"Alaina","758","4"
"Alix","758","4"
"Aliza","758","4"
"Allanah","758","4"
"Auguste","758","4"
"Bebhinn","758","4"
"Ellie-Mai","758","4"
"Enrika","758","4"
"Estelle","758","4"
"Isobella","758","4"
"Keita","758","4"
"Kiya","758","4"
"Marianne","758","4"
"Adelina","758","4"
"Amirah","758","4"
"Bailey","758","4"
"Barbora","758","4"
"Blanca","758","4"
"Cali","758","4"
"Camille","758","4"
"Croia","758","4"
"Croiadh","758","4"
"Dakota","758","4"
"Elia","758","4"
"Elija","758","4"
"Emmy","758","4"
"Ide","758","4"
"Isabela","758","4"
"Kaia","758","4"
"Lacie","758","4"
"Leja","758","4"
"Liana","758","4"
"Liwia","758","4"
"Luisne","758","4"
"Marlena","758","4"
"Melania","758","4"
"Nicol","758","4"
"Rebeca","758","4"
"Riley","758","4"
"Rowan","758","4"
"Rusne","758","4"
"Sheila","758","4"
"Susanna","758","4"
"Syeda","758","4"
"Teaghan","758","4"
"Treasa","758","4"
"Adeline","758","4"
"Alexie","758","4"
"Aminah","758","4"
"Andzelika","758","4"
"Arina","758","4"
"Benita","758","4"
"Chiamaka","758","4"
"Chioma","758","4"
"Danni","758","4"
"Dannii","758","4"
"Eavan","758","4"
"Eman","758","4"
"Emili","758","4"
"Emilly","758","4"
"Estela","758","4"
"Fleur","758","4"
"Fraya","758","4"
"Freja","758","4"
"Freyja","758","4"
"Georgiana","758","4"
"Hayden","758","4"
"Inez","758","4"
"Jayden","758","4"
"Jolene","758","4"
"Kaylin","758","4"
"Klaudija","758","4"
"Kristen","758","4"
"Mari","758","4"
"Marianna","758","4"
"Nan","758","4"
"Nuala","758","4"
"Reailtin","758","4"
"Reanna","758","4"
"Rhia","758","4"
"Riya","758","4"
"Roxanne","758","4"
"Rylee","758","4"
"Scarlet","758","4"
"Siona","758","4"
"Skaiste","758","4"
"Sumaya","758","4"
"Trinity","758","4"
"Vesta","758","4"
"Kerri","910","3"
"India","910","3"
"Carrie","910","3"
"Andreea","910","3"
"Aibhe","910","3"
"Becky","910","3"
"Dayna","910","3"
"Lorraine","910","3"
"Maura","910","3"
"Abbigail","910","3"
"Adele","910","3"
"Brigid","910","3"
"Celine","910","3"
"Hayleigh","910","3"
"Iris","910","3"
"Kira","910","3"
"Monica","910","3"
"Philomena","910","3"
"Aliya","910","3"
"Alysha","910","3"
"Angelica","910","3"
"Aobh","910","3"
"Cassandra","910","3"
"Judith","910","3"
"Larissa","910","3"
"Marina","910","3"
"Michaella","910","3"
"Nikki","910","3"
"Rubie","910","3"
"Therese","910","3"
"Abaigh","910","3"
"Annalise","910","3"
"Ashlyn","910","3"
"Brook","910","3"
"Carmen","910","3"
"Celina","910","3"
"Clarissa","910","3"
"Elana","910","3"
"Elissa","910","3"
"Emelia","910","3"
"Gwen","910","3"
"Jazmine","910","3"
"Lainey","910","3"
"Lianna","910","3"
"Maud","910","3"
"Neha","910","3"
"Olwyn","910","3"
"Praise","910","3"
"Rebeka","910","3"
"Sefora","910","3"
"Winifred","910","3"
"Yu","910","3"
"Adrija","910","3"
"Alissa","910","3"
"Alli","910","3"
"Allison","910","3"
"Amalia","910","3"
"Anastasija","910","3"
"Astrid","910","3"
"Bria","910","3"
"Cecilia","910","3"
"Claragh","910","3"
"Cody","910","3"
"Ebony","910","3"
"Elva","910","3"
"Emma-Jane","910","3"
"Etain","910","3"
"Jadine","910","3"
"Jamila","910","3"
"Kallie","910","3"
"Kristine","910","3"
"Lelia","910","3"
"Liadan","910","3"
"Luiza","910","3"
"Makenzie","910","3"
"Marian","910","3"
"Adah","910","3"
"Agatha","910","3"
"Agnes","910","3"
"Aibhlinn","910","3"
"Aiza","910","3"
"Alba","910","3"
"Amaya","910","3"
"Ameera","910","3"
"Anisha","910","3"
"Bernice","910","3"
"Breda","910","3"
"Bridie","910","3"
"Charlee","910","3"
"Cianna","910","3"
"Darcie","910","3"
"Dorothy","910","3"
"Eala","910","3"
"Elina","910","3"
"Ella May","910","3"
"Eshaal","910","3"
"Eshal","910","3"
"Fae","910","3"
"Frankie","910","3"
"Indie","910","3"
"Kenzie","910","3"
"Kourtney","910","3"
"Laci","910","3"
"Lilla","910","3"
"Lily-Ann","910","3"
"Lily-Mai","910","3"
"Liz","910","3"
"Luisa","910","3"
"Miah","910","3"
"Moira","910","3"
"Neidin","910","3"
"Pixie","910","3"
"Ramona","910","3"
"Rhona","910","3"
"Roberta","910","3"
"Rosemarie","910","3"
"Safia","910","3"
"Seoidin","910","3"
"Teja","910","3"
"Abiageal","910","3"
"Aibigeal","910","3"
"Akvile","910","3"
"Alara","910","3"
"Amani","910","3"
"Ananya","910","3"
"Ann Marie","910","3"
"Anna Mai","910","3"
"Anna Rose","910","3"
"Annabella","910","3"
"Annelies","910","3"
"Arabelle","910","3"
"Ariel","910","3"
"Arielle","910","3"
"Aukse","910","3"
"Avah","910","3"
"Bea","910","3"
"Beibheann","910","3"
"Beibhin","910","3"
"Betty","910","3"
"Beyonce","910","3"
"Bo","910","3"
"Bobbie","910","3"
"Brea","910","3"
"Caireann","910","3"
"Calleigh","910","3"
"Charlize","910","3"
"Ciana","910","3"
"Clea","910","3"
"Cleona","910","3"
"Coco","910","3"
"Dahlia","910","3"
"Dani","910","3"
"Derbhla","910","3"
"Dorcas","910","3"
"Elayna","910","3"
"Elen","910","3"
"Ella Mai","910","3"
"Elvie","910","3"
"Emilee","910","3"
"Emily May","910","3"
"Emily-Rose","910","3"
"Erinn","910","3"
"Fallon","910","3"
"Fatoumata","910","3"
"Giorgia","910","3"
"Ida","910","3"
"Inioluwa","910","3"
"Iqra","910","3"
"Irina","910","3"
"Isibeal","910","3"
"Janet","910","3"
"Jody","910","3"
"Kaitlynn","910","3"
"Keelan","910","3"
"Keelie","910","3"
"Kirstin","910","3"
"Kiva","910","3"
"Korina","910","3"
"Lacy","910","3"
"Laiba","910","3"
"Laurie","910","3"
"Layla-Rose","910","3"
"Liadain","910","3"
"Lilja","910","3"
"Lily Ann","910","3"
"Lily Mai","910","3"
"Logan","910","3"
"Lulu","910","3"
"Lynn","910","3"
"Magda","910","3"
"Margarita","910","3"
"Marwa","910","3"
"Meave","910","3"
"Meriem","910","3"
"Nellie","910","3"
"Nikolett","910","3"
"Nollaig","910","3"
"Nyah","910","3"
"Oluwatobi","910","3"
"Peace","910","3"
"Priscilla","910","3"
"Rana","910","3"
"Raya","910","3"
"Reina","910","3"
"Renata","910","3"
"Rhian","910","3"
"Riana","910","3"
"Rianne","910","3"
"Rosaleen","910","3"
"Roslyn","910","3"
"Roza","910","3"
"Ruby-Mae","910","3"
"Ryley","910","3"
"Sana","910","3"
"Saniya","910","3"
"Sarlote","910","3"
"Shalom","910","3"
"Shanice","910","3"
"Sheenagh","910","3"
"Sheree","910","3"
"Sierra","910","3"
"Sommer","910","3"
"Suzie","910","3"
"Talitha","910","3"
"Tania","910","3"
"Teah","910","3"
"Thia","910","3"
"Triona","910","3"
"Ursula","910","3"
"Vaiva","910","3"
"Viola","910","3"
"Yu Xuan","910","3"
"Yvette","910","3"
"Yvie","910","3"
"Zaina","910","3"
"Zina","910","3"
