"Name","Rank","Number of Births"
"Daithi","102","69"
"Filip","102","69"
"Henry","102","69"
"Zach","106","68"
"Kacper","107","67"
"Luca","107","67"
"Hugo","107","67"
"Charles","110","66"
"Billy","110","66"
"Riley","112","65"
"Ollie","113","64"
"Cameron","114","63"
"Lorcan","115","61"
"George","115","61"
"Colm","117","59"
"Brody","117","59"
"Tiernan","119","57"
"Daire","120","56"
"Jan","120","56"
"Louis","122","55"
"Padraig","123","54"
"Paul","124","53"
"Antoni","124","53"
"Lee","126","52"
"Gavin","127","49"
"Brandon","127","49"
"Blake","127","49"
"Joey","127","49"
"Micheal","131","48"
"Darren","131","48"
"Eric","131","48"
"Eli","131","48"
"Jonathan","135","47"
"Nicholas","135","47"
"Arthur","135","47"
"Reece","138","46"
"Conall","138","46"
"Reuben","138","46"
"Elliot","138","46"
"Tristan","142","45"
"Corey","143","44"
"Joe","143","44"
"Paddy","143","44"
"Archie","143","44"
"Philip","147","43"
"Cody","147","43"
"Eanna","147","43"
"Timothy","147","43"
"Elliott","147","43"
"Kieran","152","42"
"Kian","152","42"
"Jay","152","42"
"Gabriel","152","42"
"Theo","152","42"
"Oskar","157","41"
"Muhammad","157","41"
"Lukas","157","41"
"Robbie","157","41"
"Dean","161","40"
"Diarmuid","161","40"
"Denis","161","40"
"Gearoid","161","40"
"Adrian","161","40"
"Marcel","161","40"
"Owen","167","39"
"Keelan","167","39"
"Dominik","167","39"
"Harrison","167","39"
"Daragh","171","38"
"Richard","171","38"
"Caleb","171","38"
"Caolan","171","38"
"Szymon","171","38"
"Calvin","176","37"
"Zachary","176","37"
"Simon","178","36"
"Seamus","178","36"
"Milo","178","36"
"Calum","181","35"
"Dawid","181","35"
"Bradley","181","35"
"Marcus","184","34"
"Harvey","184","34"
"Maximilian","184","34"
"Mateusz","187","33"
"Jude","187","33"
"Shea","187","33"
"Aodhan","187","33"
"Leighton","187","33"
"Christian","192","32"
"Patryk","192","32"
"Lewis","192","32"
"Donncha","192","32"
"Olivier","192","32"
"Connor","197","31"
"Gerard","197","31"
"Colin","199","30"
"Brendan","199","30"
"Franciszek","199","30"
"Zack","202","29"
"Donal","202","29"
"Fiachra","202","29"
"Sonny","202","29"
"Frankie","202","29"
"Carter","202","29"
"Kaiden","202","29"
"Dillon","209","28"
"Justin","209","28"
"Jordan","209","28"
"Morgan","209","28"
"Ruadhan","209","28"
"Elijah","209","28"
"Francis","215","27"
"Maksymilian","215","27"
"Austin","215","27"
"Oliwier","215","27"
"Will","219","26"
"Aleksander","219","26"
"Ted","219","26"
"Aiden","219","26"
"Matas","223","25"
"Zac","223","25"
"Freddie","223","25"
"Cole","223","25"
"Julian","223","25"
"Olly","223","25"
"Craig","229","24"
"Vincent","229","24"
"Donagh","229","24"
"Michal","229","24"
"Wiktor","229","24"
"Jackson","229","24"
"Iarla","229","24"
"Iarlaith","229","24"
"Ewan","237","23"
"Victor","237","23"
"Mikolaj","237","23"
"Dominic","237","23"
"Nikodem","237","23"
"Rowan","237","23"
"Casey","237","23"
"Flynn","237","23"
"Lennon","245","22"
"Declan","245","22"
"Jonah","245","22"
"Naoise","245","22"
"Johnny","245","22"
"Igor","245","22"
"Ruben","245","22"
"Tadgh","252","21"
"Toby","252","21"
"Erik","252","21"
"Cayden","252","21"
"Harley","252","21"
"Conan","257","20"
"Myles","257","20"
"Olan","257","20"
"Rocco","257","20"
"Caelan","257","20"
"Andy","257","20"
"Robin","257","20"
"Xavier","257","20"
"Padraic","265","19"
"Felix","265","19"
"Nicolas","265","19"
"Donnchadh","265","19"
"Fabian","265","19"
"Cooper","265","19"
"Tiarnan","271","18"
"Riain","271","18"
"Jesse","271","18"
"Frank","271","18"
"Karol","271","18"
"Emmet","276","17"
"Ian","276","17"
"Mohammad","276","17"
"Bartosz","276","17"
"Louie","276","17"
"Frederick","276","17"
"Taylor","282","16"
"Hayden","282","16"
"Eamon","282","16"
"Noel","282","16"
"Zak","282","16"
"Davin","282","16"
"Cuan","282","16"
"Devin","282","16"
"Keegan","282","16"
"Piotr","282","16"
"Theodore","282","16"
"Caden","282","16"
"Jimmy","282","16"
"Paidi","282","16"
"Karl","296","15"
"Steven","296","15"
"Bernard","296","15"
"Kamil","296","15"
"Euan","296","15"
"Roan","296","15"
"Mohammed","296","15"
"Dan","296","15"
"Nathaniel","296","15"
"Natan","296","15"
"Artur","296","15"
"Nataniel","296","15"
"Dexter","296","15"
"Mikey","309","14"
"Lochlann","309","14"
"Maxim","309","14"
"Aron","309","14"
"Kajus","309","14"
"Hubert","309","14"
"Leonardo","309","14"
"Raphael","309","14"
"Shaun","317","13"
"Neil","317","13"
"Luka","317","13"
"Joel","317","13"
"Ali","317","13"
"Bailey","317","13"
"Maciej","317","13"
"Ahmed","317","13"
"Mohamed","317","13"
"Ashton","317","13"
"Kealan","317","13"
"Jim","317","13"
"Nojus","317","13"
"Daryl","317","13"
"Tomasz","317","13"
"Benas","317","13"
"Dominykas","317","13"
"Callan","317","13"
"Bruno","317","13"
"Emmett","317","13"
"Paraic","317","13"
"Nikita","338","12"
"Alexandru","338","12"
"Jeremiah","338","12"
"Diego","338","12"
"Feidhlim","338","12"
"Abel","338","12"
"Eddie","338","12"
"Chris","338","12"
"Damian","338","12"
"Matt","338","12"
"Milan","338","12"
"Barra","338","12"
"Caiden","338","12"
"Jaxon","338","12"
"Barry","352","11"
"Bryan","352","11"
"Ivan","352","11"
"Eamonn","352","11"
"Pearse","352","11"
"Raymond","352","11"
"Tony","352","11"
"Conn","352","11"
"Fintan","352","11"
"Kane","352","11"
"Preston","352","11"
"Warren","352","11"
"Bill","352","11"
"Krystian","352","11"
"Albert","352","11"
"Devon","352","11"
"Sean Og","352","11"
"Tobias","352","11"
"Levi","352","11"
"Olaf","352","11"
"Peadar","352","11"
"Danielius","352","11"
"Seth","352","11"
"Dovydas","352","11"
"Kajetan","352","11"
"Rohan","352","11"
"Finley","352","11"
"Arlo","352","11"
"Braxton","352","11"
"Jace","352","11"
"Kye","352","11"
"Keith","383","10"
"Marc","383","10"
"Gary","383","10"
"Conal","383","10"
"Clayton","383","10"
"Wayne","383","10"
"Aran","383","10"
"Ibrahim","383","10"
"Malachy","383","10"
"Cristian","383","10"
"Maxwell","383","10"
"Rafael","383","10"
"Alfred","383","10"
"Ruan","383","10"
"Tymoteusz","383","10"
"Brodie","383","10"
"Brogan","383","10"
"Bruce","383","10"
"Dorian","383","10"
"Ksawery","383","10"
"Seimi","383","10"
"Troy","404","9"
"Emmanuel","404","9"
"Laurence","404","9"
"Ultan","404","9"
"Jerry","404","9"
"Tim","404","9"
"Markuss","404","9"
"Rayan","404","9"
"Emilis","404","9"
"Solomon","404","9"
"Elias","404","9"
"Brayden","404","9"
"Dale","404","9"
"Eden","404","9"
"Aronas","404","9"
"Lochlan","404","9"
"Paudie","404","9"
"Ryley","404","9"
"Damien","422","8"
"Pierce","422","8"
"Brooklyn","422","8"
"Roy","422","8"
"Maksim","422","8"
"Saul","422","8"
"Emil","422","8"
"Finnan","422","8"
"Dion","422","8"
"Miguel","422","8"
"Ahmad","422","8"
"Arnas","422","8"
"Jonas","422","8"
"Wojciech","422","8"
"Malachi","422","8"
"Regan","422","8"
"Eduard","422","8"
"Kalvin","422","8"
"Tymon","422","8"
"Josef","422","8"
"Aodh","422","8"
"Enzo","422","8"
"Kirill","422","8"
"Oskaras","422","8"
"Parker","422","8"
"Ruari","422","8"
"Fionnan","448","7"
"Dermot","448","7"
"Finlay","448","7"
"Graham","448","7"
"Antonio","448","7"
"Ned","448","7"
"Gareth","448","7"
"Stanislaw","448","7"
"Brion","448","7"
"Beau","448","7"
"Matteo","448","7"
"Syed","448","7"
"Terence","448","7"
"Anton","448","7"
"Feilim","448","7"
"Rio","448","7"
"Ignas","448","7"
"Lochlainn","448","7"
"Matei","448","7"
"Milosz","448","7"
"Yusuf","448","7"
"Borys","448","7"
"Culann","448","7"
"Harris","448","7"
"Jasper","448","7"
"Aj","448","7"
"Ezra","448","7"
"Macdara","448","7"
"Nikolas","448","7"
"Omar","448","7"
"Patrik","448","7"
"Glen","479","6"
"Travis","479","6"
"Derek","479","6"
"Pawel","479","6"
"Gregory","479","6"
"Abdullah","479","6"
"Andrei","479","6"
"Gerry","479","6"
"Maurice","479","6"
"Mike","479","6"
"Kaylem","479","6"
"Abdul","479","6"
"Eryk","479","6"
"Jaden","479","6"
"Domhnall","479","6"
"Jared","479","6"
"Cain","479","6"
"Con","479","6"
"Cullen","479","6"
"Gabrielius","479","6"
"Konrad","479","6"
"Kyran","479","6"
"Leroy","479","6"
"Mustafa","479","6"
"Roberts","479","6"
"Axel","479","6"
"Culainn","479","6"
"Johan","479","6"
"Kaylum","479","6"
"Lorenzo","479","6"
"Malik","479","6"
"Orin","479","6"
"Tajus","479","6"
"Tyrone","479","6"
"Bernie","479","6"
"Hunter","479","6"
"Jeff","479","6"
"Bentley","479","6"
"Bradan","479","6"
"Denas","479","6"
"Faolan","479","6"
"Karim","479","6"
"Mateo","479","6"
"Maxime","479","6"
"Maximillian","479","6"
"Miles","479","6"
"Moses","479","6"
"Nolan","479","6"
"Omer","479","6"
"Phoenix","479","6"
"Rua","479","6"
"Rylee","479","6"
"Spencer","479","6"
"Steve","479","6"
"Teddy","479","6"
"Carl","534","5"
"Ferdia","534","5"
"Stefan","534","5"
"Marco","534","5"
"Caoimhin","534","5"
"Mario","534","5"
"Rossa","534","5"
"Fergal","534","5"
"Kelvin","534","5"
"Deividas","534","5"
"Darius","534","5"
"Krzysztof","534","5"
"Roman","534","5"
"Dennis","534","5"
"Kuba","534","5"
"Leonard","534","5"
"Ayaan","534","5"
"Byron","534","5"
"Conrad","534","5"
"Jody","534","5"
"Markus","534","5"
"Maximus","534","5"
"Armandas","534","5"
"Aryan","534","5"
"Fergus","534","5"
"Hassan","534","5"
"Kaleb","534","5"
"Blaine","534","5"
"Cael","534","5"
"Ernest","534","5"
"Kevinas","534","5"
"Khalid","534","5"
"Lachlan","534","5"
"Lincoln","534","5"
"Maitiu","534","5"
"Manus","534","5"
"Ralph","534","5"
"Tommie","534","5"
"Walter","534","5"
"Alec","534","5"
"Alistair","534","5"
"Geoff","534","5"
"Abraham","534","5"
"Ayden","534","5"
"Bence","534","5"
"Carson","534","5"
"Casper","534","5"
"Darach","534","5"
"Domas","534","5"
"Douglas","534","5"
"Edmond","534","5"
"Ely","534","5"
"Fletcher","534","5"
"Gustas","534","5"
"Heath","534","5"
"Hudson","534","5"
"Jenson","534","5"
"Jokubas","534","5"
"Kayne","534","5"
"Korey","534","5"
"Manuel","534","5"
"Matej","534","5"
"Mayson","534","5"
"Noe","534","5"
"Ray","534","5"
"Stanley","534","5"
"Tj","534","5"
"Zain","534","5"
"Zayn","534","5"
"Roland","534","5"
"Ammar","534","5"
"Enda","605","4"
"Shayne","605","4"
"Desmond","605","4"
"Kenneth","605","4"
"Fionan","605","4"
"Jeremy","605","4"
"Briain","605","4"
"Leigh","605","4"
"Pauric","605","4"
"Turlough","605","4"
"Edwin","605","4"
"Hamza","605","4"
"Lukasz","605","4"
"Eugene","605","4"
"Finian","605","4"
"Marcos","605","4"
"Pedro","605","4"
"Rokas","605","4"
"Larry","605","4"
"Se","605","4"
"Cal","605","4"
"Carlos","605","4"
"Colum","605","4"
"Drew","605","4"
"Kaden","605","4"
"Kristers","605","4"
"Luan","605","4"
"Sami","605","4"
"Thady","605","4"
"Aedan","605","4"
"Aleks","605","4"
"Amir","605","4"
"Dwayne","605","4"
"Emils","605","4"
"Erikas","605","4"
"Finbarr","605","4"
"Fred","605","4"
"Jaiden","605","4"
"Kristian","605","4"
"Lawrence","605","4"
"Norbert","605","4"
"Phelim","605","4"
"Rioghan","605","4"
"Angelo","605","4"
"Chulainn","605","4"
"Dallan","605","4"
"Ellis","605","4"
"Freddy","605","4"
"Guy","605","4"
"Kade","605","4"
"Arman","605","4"
"Arminas","605","4"
"Cianan","605","4"
"Domantas","605","4"
"Eimantas","605","4"
"Elvis","605","4"
"Erick","605","4"
"Issac","605","4"
"Ailbe","605","4"
"Andi","605","4"
"Armani","605","4"
"Ashley","605","4"
"Aston","605","4"
"Bobbie","605","4"
"Cailan","605","4"
"Davi","605","4"
"Davy","605","4"
"Eibhear","605","4"
"Evanas","605","4"
"Feliks","605","4"
"Francie","605","4"
"Grzegorz","605","4"
"Hari","605","4"
"Hughie","605","4"
"Iollan","605","4"
"Jai","605","4"
"Jensen","605","4"
"Kael","605","4"
"Kasper","605","4"
"Kristupas","605","4"
"Layton","605","4"
"Leeroy","605","4"
"Levente","605","4"
"Leyton","605","4"
"Lucian","605","4"
"Maddox","605","4"
"Mannix","605","4"
"Markas","605","4"
"Mihail","605","4"
"Mikhail","605","4"
"Moise","605","4"
"Rafal","605","4"
"Rionn","605","4"
"Rodrigo","605","4"
"Romeo","605","4"
"Seanie","605","4"
"Sebastien","605","4"
"Sonnie","605","4"
"Sorin","605","4"
"Tobiasz","605","4"
"Umar","605","4"
"Yannis","605","4"
"Yousef","605","4"
"Zakaria","605","4"
"Daniil","605","4"
"Ignacy","605","4"
"Prince","711","3"
"Ruaidhri","711","3"
"Zachariah","711","3"
"Alexandre","711","3"
"Johnathan","711","3"
"Bartlomiej","711","3"
"Charley","711","3"
"Jeffrey","711","3"
"Keane","711","3"
"Kenzie","711","3"
"Terry","711","3"
"Ajay","711","3"
"Art","711","3"
"Clinton","711","3"
"Damon","711","3"
"Daniels","711","3"
"Edmund","711","3"
"Enoch","711","3"
"Allan","711","3"
"Brady","711","3"
"Christy","711","3"
"Jarlath","711","3"
"Jayson","711","3"
"Kylan","711","3"
"Lennox","711","3"
"Luis","711","3"
"Martynas","711","3"
"Muhammed","711","3"
"Nick","711","3"
"Pranav","711","3"
"Quinn","711","3"
"Roberto","711","3"
"Taidgh","711","3"
"Viktor","711","3"
"Aodan","711","3"
"Blazej","711","3"
"Emanuel","711","3"
"Francesco","711","3"
"John Paul","711","3"
"Juan","711","3"
"Keagan","711","3"
"Khalil","711","3"
"Kurt","711","3"
"Micah","711","3"
"Sammy","711","3"
"Tiago","711","3"
"Adrians","711","3"
"Alejandro","711","3"
"Amos","711","3"
"Blaise","711","3"
"Cailean","711","3"
"Camden","711","3"
"Connell","711","3"
"Danann","711","3"
"Dawson","711","3"
"Deivid","711","3"
"Elisei","711","3"
"Enrique","711","3"
"Ezekiel","711","3"
"Faustas","711","3"
"Graeme","711","3"
"Ilya","711","3"
"Aaran","711","3"
"Aarav","711","3"
"Aaryan","711","3"
"Abdirahman","711","3"
"Abdulrahman","711","3"
"Adas","711","3"
"Aden","711","3"
"Adomas","711","3"
"Adrianas","711","3"
"Aengus","711","3"
"Aleksandrs","711","3"
"Alessio","711","3"
"Alexey","711","3"
"Andres","711","3"
"Anish","711","3"
"Arjun","711","3"
"Armin","711","3"
"Artem","711","3"
"Artyom","711","3"
"Asa","711","3"
"Ayan","711","3"
"Bodhi","711","3"
"Boris","711","3"
"Bowie","711","3"
"Brax","711","3"
"Canice","711","3"
"Caomhan","711","3"
"Cassian","711","3"
"Chase","711","3"
"Che","711","3"
"Coby","711","3"
"Colton","711","3"
"Cuinn","711","3"
"Eason","711","3"
"Eduardo","711","3"
"Edvinas","711","3"
"Etienne","711","3"
"Franek","711","3"
"Geoffrey","711","3"
"Giacomo","711","3"
"Haris","711","3"
"Harold","711","3"
"Hector","711","3"
"Hussein","711","3"
"Immanuel","711","3"
"Jaxson","711","3"
"Jaydan","711","3"
"Jer","711","3"
"Jermaine","711","3"
"Juliusz","711","3"
"Kacey","711","3"
"Kain","711","3"
"Kasey","711","3"
"Keilan","711","3"
"Kellan","711","3"
"Koby","711","3"
"Kody","711","3"
"Konstantin","711","3"
"Maison","711","3"
"Malcolm","711","3"
"Mate","711","3"
"Matiss","711","3"
"Matthias","711","3"
"Matus","711","3"
"Mckenzie","711","3"
"Miley","711","3"
"Mylo","711","3"
"Neitas","711","3"
"Nelson","711","3"
"Oliwer","711","3"
"Pat","711","3"
"Paudi","711","3"
"Radoslaw","711","3"
"Rares","711","3"
"Reagan","711","3"
"Rex","711","3"
"Ricco","711","3"
"Richie","711","3"
"Rogan","711","3"
"Rojus","711","3"
"Rueben","711","3"
"Rufus","711","3"
"Rupert","711","3"
"Rylan","711","3"
"Safwan","711","3"
"Samir","711","3"
"Sultan","711","3"
"Sylwester","711","3"
"Tarik","711","3"
"Teo","711","3"
"Thaddeus","711","3"
"Tighe","711","3"
"Tomas Og","711","3"
"Tommaso","711","3"
"Tommy Lee","711","3"
"Tommy-Lee","711","3"
"Youcef","711","3"
"Younes","711","3"
"Youssef","711","3"
"Zaid","711","3"
